Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength	UniProtID
SARNP_CBF	49854	ZBTB21	65|68	133	66.5	2	7|8|10|7|0|0|0|3|8|3|11|36|0|12|0|0|9|22|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.48	5.12	0		16|14	30	15	1000	Q5KS07_HUMAN
SARNP_CBF	6830	SUPT6H	69|64	133	66.5	2	0|6|19|0|0|0|0|0|17|4|26|37|0|0|0|0|12|15|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.97	0.96	0.97	0.96	2.91	4.72	0		18|20	38	19	1000	SPT6H_HUMAN
SARNP_CBF	79954	NOL10	81|52	133	66.5	2	7|4|10|0|0|0|0|0|13|11|21|23|0|0|0|0|15|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.94	1	0.94	1	0.94	1.98	5.04	0.01		12|12	24	12	1000	NOL10_HUMAN
SARNP_CBF	54454	ATAD2B	69|63	132	66	2	0|0|11|0|0|0|0|0|15|8|17|24|0|0|0|0|15|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.57	6	0		13|12	25	12.5	1000	ATD2B_HUMAN
SARNP_CBF	79169	C1orf35	52|78	130	65	2	19|0|14|14|4|4|0|0|13|7|19|18|4|8|10|0|11|19|4|0|0|0|0|0|0|0|0|0|0|4|0|0|4|0|0|10|0|0|0|0	1	1	1	1	1	16.07	4.42	0		6|6	12	6	1000	MMTA2_HUMAN
SARNP_CBF	153443	SRFBP1	66|63	129	64.5	2	7|0|14|6|0|0|0|0|8|0|17|18|0|3|0|0|9|13|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	15.67	6.03	0		12|10	22	11	1000	SRFB1_HUMAN
SARNP_CBF	2962	GTF2F1	70|59	129	64.5	2	0|7|23|14|0|0|0|0|12|8|28|27|0|5|15|0|16|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.95	1	0.95	1	0.95	2.18	3.77	0		12|10	22	11	1000	T2FA_HUMAN
SARNP_CBF	220988	HNRNPA3	60|68	128	64	2	19|8|12|17|8|10|15|9|24|26|24|25|12|10|0|9|25|17|8|30|7|19|9|0|0|8|0|0|7|6|0|0|0|10|0|8|6|0|0|0	0.92	1	0.92	1	0.92	1.68	2.83	0.01		9|9	18	9	1000	A0A7I2V2R3_HUMAN
SARNP_CBF	55131	RBM28	70|58	128	64	2	0|0|12|2|0|0|0|0|21|8|19|27|0|0|3|0|6|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.42	5.33	0		16|13	29	14.5	1000	RBM28_HUMAN
SARNP_CBF	55153	SDAD1	62|66	128	64	2	0|0|12|0|0|0|0|0|6|3|18|31|0|0|0|0|7|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.98	0.98	0.98	0.98	3.8	7.36	0		13|13	26	13	1000	E7EW05_HUMAN
SARNP_CBF	55791	LRIF1	77|50	127	63.5	2	6|7|10|0|0|0|0|0|12|9|17|12|0|0|0|0|16|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	9.58	6.55	0		18|14	32	16	1000	LRIF1_HUMAN
SARNP_CBF	11056	DDX52	60|65	125	62.5	2	0|14|15|8|0|0|0|0|9|9|16|25|0|0|0|0|11|3|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	8.04	5.43	0		12|11	23	11.5	1000	DDX52_HUMAN
SARNP_CBF	65095	KRI1	61|61	122	61	2	0|0|9|23|0|0|0|0|16|0|25|14|0|0|0|0|13|12|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.55	5.21	0		10|10	20	10	1000	KRI1_HUMAN
SARNP_CBF	22803	XRN2	71|50	121	60.5	2	0|0|14|10|0|0|0|2|11|0|2|30|0|0|0|0|14|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.97	0.99	0.97	0.99	0.97	3	6.58	0		15|13	28	14	1000	XRN2_HUMAN
SARNP_CBF	84456	L3MBTL3	75|46	121	60.5	2	0|0|11|0|0|0|0|0|13|0|8|22|0|0|0|0|8|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	1	0.98	1	0.98	3.31	7.76	0		11|9	20	10	1000	LMBL3_HUMAN
SARNP_CBF	254225	RNF169	70|50	120	60	2	0|9|6|8|0|0|0|0|14|0|5|12|0|0|0|0|11|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	9.26	8.45	0		14|10	24	12	1000	RN169_HUMAN
SARNP_CBF	3833	KIFC1	66|54	120	60	2	7|6|0|5|0|0|0|0|6|5|6|15|0|0|0|0|9|11|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	26.15	8.11	0		15|13	28	14	1000	KIFC1_HUMAN
SARNP_CBF	6100	RP9	64|56	120	60	2	11|0|8|0|0|0|0|0|12|7|14|21|0|0|0|0|8|13|0|13|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	17.45	5.31	0		7|7	14	7	1000	RP9_HUMAN
SARNP_CBF	10969	EBNA1BP2	62|57	119	59.5	2	0|4|25|0|0|0|0|0|13|0|34|21|0|0|0|0|13|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.93	0.95	0.93	0.95	0.93	2.32	4.72	0.01		8|8	16	8	1000	H7C2Q8_HUMAN
SARNP_CBF	5130	PCYT1A	57|62	119	59.5	2	0|0|20|0|0|0|0|0|11|14|23|18|0|6|0|0|10|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.73	5.22	0		4|4	8	4	1000	PCY1A_HUMAN
SARNP_CBF	9775	EIF4A3	57|61	118	59	2	10|13|0|0|0|0|0|0|0|14|6|7|0|0|0|0|0|0|0|9|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.94	9.52	0		13|11	24	12	1000	IF4A3_HUMAN
SARNP_CBF	55661	DDX27	60|57	117	58.5	2	6|14|16|0|0|0|0|0|8|14|18|15|0|0|4|0|11|10|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	25.95	4.88	0		12|14	26	13	1000	B7Z6D5_HUMAN
SARNP_CBF	24148	PRPF6	47|69	116	58	2	0|10|13|10|0|0|0|0|8|8|12|23|0|0|4|0|8|17|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	8.04	5	0		12|19	31	15.5	1000	PRP6_HUMAN
SARNP_CBF	57647	DHX37	58|58	116	58	2	0|3|10|0|0|0|0|0|7|6|10|7|0|0|0|0|7|14|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	16.9	8.53	0		13|14	27	13.5	1000	DHX37_HUMAN
SARNP_CBF	26121	PRPF31	53|60	113	56.5	2	0|3|16|9|0|0|0|0|10|0|21|25|0|0|0|0|16|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.31	4.87	0		11|11	22	11	1000	PRP31_HUMAN
SARNP_CBF	3619	INCENP	62|51	113	56.5	2	3|3|4|0|0|0|0|0|4|0|6|6|0|0|0|0|7|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	17.82	13.14	0		9|9	18	9	1000	INCE_HUMAN
SARNP_CBF	79813	EHMT1	56|57	113	56.5	2	6|0|8|14|0|0|0|0|10|0|16|16|0|0|0|0|10|20|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	8.57	5.18	0		10|11	21	10.5	1000	A0A0C4DGF8_HUMAN
SARNP_CBF	149076	ZNF362	65|46	111	55.5	2	0|0|19|25|0|0|0|0|8|0|25|17|0|0|0|0|9|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.88	0.98	0.88	0.98	0.88	1.27	4.83	0.01		6|6	12	6	1000	ZN362_HUMAN
SARNP_CBF	7508	XPC	60|51	111	55.5	2	0|0|2|0|0|0|0|0|10|0|2|6|0|0|0|0|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	9.36	17.9	0		9|9	18	9	1000	XPC_HUMAN
SARNP_CBF	56257	MEPCE	57|53	110	55	2	9|5|17|6|0|0|0|6|9|8|21|15|0|0|0|0|12|17|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	12.64	4.37	0		8|8	16	8	1000	MEPCE_HUMAN
SARNP_CBF	8520	HAT1	54|56	110	55	2	4|11|7|8|0|0|0|0|17|10|13|35|0|0|0|0|21|11|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.91	0.94	0.91	0.94	0.91	2.03	3.96	0.01		4|5	9	4.5	1000	HAT1_HUMAN
SARNP_CBF	56852	RAD18	59|50	109	54.5	2	9|3|20|10|0|5|5|0|16|15|23|15|0|4|0|0|9|12|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	10.28	3.87	0		10|9	19	9.5	1000	RAD18_HUMAN
SARNP_CBF	5253	PHF2	59|49	108	54	2	0|0|12|0|0|0|0|0|11|0|13|18|0|0|0|0|10|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.47	7.2	0		9|9	18	9	1000	PHF2_HUMAN
SARNP_CBF	56916	SMARCAD1	47|61	108	54	2	0|8|10|7|0|0|0|0|11|8|10|19|0|0|0|0|11|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	9.81	5.81	0		10|12	22	11	1000	SMRCD_HUMAN
SARNP_CBF	9130	FAM50A	54|54	108	54	2	8|0|22|12|0|0|0|10|10|0|24|15|10|13|0|0|12|16|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	10.92	3.75	0		7|8	15	7.5	1000	FA50A_HUMAN
SARNP_CBF	3835	KIF22	62|45	107	53.5	2	6|8|11|0|0|0|0|0|7|7|18|14|0|0|0|0|9|15|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	10.19	5.4	0		13|10	23	11.5	1000	KIF22_HUMAN
SARNP_CBF	84733	CBX2	58|47	105	52.5	2	0|0|2|0|0|0|0|0|4|0|0|8|0|0|0|0|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	10.83	22.83	0		10|10	20	10	1000	CBX2_HUMAN
SARNP_CBF	23133	PHF8	58|46	104	52	2	0|0|16|6|0|0|0|0|11|0|5|9|0|0|0|0|8|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.91	8.81	0		11|10	21	10.5	1000	PHF8_HUMAN
SARNP_CBF	57050	UTP3	50|53	103	51.5	2	0|0|14|0|0|0|0|0|7|0|7|16|0|0|0|0|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.79	9.36	0		7|8	15	7.5	1000	SAS10_HUMAN
SARNP_CBF	23091	ZC3H13	58|42	100	50	2	0|6|16|0|0|0|0|0|6|0|12|14|0|0|0|0|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.36	7.94	0		14|11	25	12.5	1000	A0A7I2V4I5_HUMAN
SARNP_CBF	79039	DDX54	48|52	100	50	2	0|0|3|0|0|0|0|0|9|8|4|27|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.98	0.98	0.98	0.98	3.52	8.77	0		10|12	22	11	1000	DDX54_HUMAN
SARNP_CBF	11073	TOPBP1	52|47	99	49.5	2	6|7|9|7|0|0|0|0|12|0|11|14|0|0|0|0|12|4|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	23.32	5.69	0		17|14	31	15.5	1000	A0A2R8YD63_HUMAN
SARNP_CBF	22826	DNAJC8	52|46	98	49	2	0|10|5|15|0|6|4|6|10|0|14|8|9|11|0|6|9|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	21.17	4.71	0		7|7	14	7	1000	DNJC8_HUMAN
SARNP_CBF	55143	CDCA8	54|44	98	49	2	0|0|11|13|0|0|0|0|10|4|17|13|0|0|0|0|6|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.24	5.83	0		8|8	16	8	1000	BOREA_HUMAN
SARNP_CBF	1602	DACH1	48|49	97	48.5	2	0|12|18|0|0|0|0|0|15|0|28|11|0|0|0|0|14|13|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.91	0.92	0.91	0.92	0.91	2.2	4.08	0.01		5|5	10	5	1000	DACH1_HUMAN
SARNP_CBF	10199	MPHOSPH10	52|43	95	47.5	2	0|0|11|0|0|0|0|0|8|0|4|13|0|0|0|0|8|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.7	9.5	0		11|8	19	9.5	1000	MPP10_HUMAN
SARNP_CBF	79832	QSER1	46|47	93	46.5	2	6|11|22|15|0|5|0|0|19|0|16|23|0|8|0|0|18|13|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.9	0.94	0.9	0.94	0.9	1.88	3.02	0.01		11|14	25	12.5	1000	A0A3B3IRW6_HUMAN
SARNP_CBF	8242	KDM5C	47|46	93	46.5	2	0|0|14|0|0|0|0|0|20|0|6|24|0|0|0|0|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.92	0.92	0.92	0.92	0.92	2.41	5.41	0.01		7|8	15	7.5	1000	KDM5C_HUMAN
SARNP_CBF	7182	NR2C2	61|29	90	45	2	0|4|13|0|0|0|0|0|4|0|10|10|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	1	0.98	1	0.98	3.22	9.78	0		11|9	20	10	1000	NR2C2_HUMAN
SARNP_CBF	7695	ZNF136	52|38	90	45	2	0|0|7|0|0|0|0|0|0|0|8|15|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.29	12.86	0		10|8	18	9	1000	ZN136_HUMAN
SARNP_CBF	196441	ZFC3H1	39|49	88	44	2	5|0|8|8|0|2|0|2|4|0|6|10|0|2|0|0|6|3|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	35.58	7.72	0		13|18	31	15.5	1000	G3V1X1_HUMAN
SARNP_CBF	29127	RACGAP1	40|48	88	44	2	8|6|14|10|0|0|0|0|7|13|11|17|0|0|0|0|6|22|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	3.82	3.73	0		10|10	20	10	1000	RGAP1_HUMAN
SARNP_CBF	55193	PBRM1	42|46	88	44	2	0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	45.47	55	0		15|14	29	14.5	1000	PB1_HUMAN
SARNP_CBF	51018	RRP15	60|27	87	43.5	2	0|5|11|4|0|0|0|0|7|2|13|7|0|0|0|0|10|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.97	1	0.97	1	0.97	2.85	6.21	0		5|5	10	5	1000	RRP15_HUMAN
SARNP_CBF	51574	LARP7	49|36	85	42.5	2	0|0|3|0|0|0|0|0|7|0|10|18|0|0|0|0|8|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.43	8.02	0		9|12	21	10.5	1000	LARP7_HUMAN
SARNP_CBF	26574	AATF	45|39	84	42	2	0|0|2|0|0|0|0|0|6|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.15	26.25	0		10|11	21	10.5	1000	AATF_HUMAN
SARNP_CBF	9203	ZMYM3	44|40	84	42	2	11|0|0|12|0|2|0|0|17|7|0|15|0|0|0|0|13|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.88	0.93	0.88	0.93	0.88	1.51	4.16	0.01		9|10	19	9.5	1000	ZMYM3_HUMAN
SARNP_CBF	26148	C10orf12	37|45	82	41	2	0|0|10|14|0|0|0|0|16|0|6|17|0|7|0|0|10|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.13	4.77	0		11|12	23	11.5	1000	LCOR_HUMAN
SARNP_CBF	57703	CWC22	52|30	82	41	2	0|0|0|0|0|0|0|0|0|5|8|7|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.52	17.83	0		11|10	21	10.5	1000	CWC22_HUMAN
SARNP_CBF	7552	ZNF711	52|29	81	40.5	2	0|0|0|0|0|0|0|0|0|0|3|12|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.18	20.25	0		9|7	16	8	1000	ZN711_HUMAN
SARNP_CBF	2551	GABPA	41|38	79	39.5	2	4|9|8|8|0|0|0|4|19|14|16|12|0|6|0|0|15|11|0|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	9.16	3.16	0		7|7	14	7	1000	GABPA_HUMAN
SARNP_CBF	84181	CHD6	37|41	78	39	2	0|0|5|0|0|0|0|0|7|0|5|7|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.18	12.19	0		9|9	18	9	1000	CHD6_HUMAN
SARNP_CBF	10274	STAG1	36|41	77	38.5	2	0|4|7|0|0|0|0|0|10|5|7|8|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.81	8.02	0		4|4	8	4	1000	Q68DW7_HUMAN
SARNP_CBF	51742	ARID4B	36|41	77	38.5	2	5|8|11|11|0|0|0|2|19|9|15|11|0|2|0|0|17|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.95	1	0.95	1	0.95	2.2	3.18	0		10|10	20	10	1000	ARI4B_HUMAN
SARNP_CBF	55320	MIS18BP1	50|26	76	38	2	0|0|4|0|0|0|0|0|6|0|7|10|0|0|0|0|9|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	3.82	9.27	0		10|7	17	8.5	1000	G5E9K5_HUMAN
SARNP_CBF	51593	SRRT	33|42	75	37.5	2	0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.19	46.88	0		7|7	14	7	1000	SRRT_HUMAN
SARNP_CBF	65986	ZBTB10	42|33	75	37.5	2	0|0|5|0|0|0|0|0|8|0|11|7|0|0|0|0|7|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	3.71	7.21	0		9|9	18	9	1000	ZBT10_HUMAN
SARNP_CBF	23047	PDS5B	36|38	74	37	2	0|0|8|0|0|0|0|0|11|0|14|8|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.98	0.98	0.98	0.98	3.85	7.71	0		10|9	19	9.5	1000	PDS5B_HUMAN
SARNP_CBF	79074	C2orf49	40|34	74	37	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	51.12	370	0		5|5	10	5	1000	C9J4K0_HUMAN
SARNP_CBF	55216	NKAPD1	36|37	73	36.5	2	0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.74	26.07	0		6|5	11	5.5	1000	NKAP1_HUMAN
SARNP_CBF	64895	PAPOLG	42|31	73	36.5	2	0|0|0|0|0|0|0|0|0|4|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.94	30.42	0		10|9	19	9.5	1000	A0A0C4DH56_HUMAN
SARNP_CBF	23361	ZNF629	39|33	72	36	2	0|0|0|0|0|0|0|0|5|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.1	27.69	0		8|9	17	8.5	1000	ZN629_HUMAN
SARNP_CBF	10664	CTCF	34|37	71	35.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	51.12	355	0		3|3	6	3	1000	A0A2R8YFL0_HUMAN
SARNP_CBF	25962	VIRMA	29|42	71	35.5	2	0|0|0|7|0|0|0|0|5|3|0|15|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	1	0.98	1	0.98	3.46	9.34	0		9|12	21	10.5	1000	VIR_HUMAN
SARNP_CBF	9875	URB1	26|45	71	35.5	2	0|4|0|0|0|0|0|0|2|5|0|8|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.3	14.2	0		9|14	23	11.5	1000	NPA1P_HUMAN
SARNP_CBF	26097	CHTOP	37|33	70	35	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	49.68	350	0		4|4	8	4	1000	A0A087X1B7_HUMAN
SARNP_CBF	22992	KDM2A	42|27	69	34.5	2	0|6|9|3|0|0|0|0|8|0|11|13|0|0|0|0|10|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.97	1	0.97	1	0.97	2.81	5.23	0		8|7	15	7.5	1000	I3VM54_HUMAN
SARNP_CBF	10482	NXF1	36|32	68	34	2	0|3|0|0|0|0|0|0|0|8|0|5|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.56	16.19	0		10|8	18	9	1000	B4E227_HUMAN
SARNP_CBF	8019	BRD3	34|34	68	34	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	51.12	340	0		5|5	10	5	1000	BRD3_HUMAN
SARNP_CBF	84365	NIFK	36|31	67	33.5	2	0|0|0|0|0|0|0|0|0|2|6|9|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.88	13.4	0		8|8	16	8	1000	MK67I_HUMAN
SARNP_CBF	55696	RBM22	32|34	66	33	2	0|6|7|4|0|0|0|0|0|6|6|10|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.31	7.33	0		8|8	16	8	1000	RBM22_HUMAN
SARNP_CBF	9904	RBM19	33|33	66	33	2	0|5|11|0|0|0|0|0|0|0|11|12|0|0|0|0|5|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.98	0.98	0.98	0.98	3.83	6.47	0		9|12	21	10.5	1000	RBM19_HUMAN
SARNP_CBF	26155	NOC2L	35|30	65	32.5	2	0|5|5|0|0|0|0|0|4|5|0|11|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.46	9.29	0		8|7	15	7.5	1000	NOC2L_HUMAN
SARNP_CBF	387032	ZKSCAN4	39|26	65	32.5	2	0|0|0|13|0|0|0|0|9|6|9|9|0|0|0|0|10|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.96	1	0.96	1	0.96	2.46	5.42	0		8|5	13	6.5	1000	ZKSC4_HUMAN
SARNP_CBF	63035	BCORL1	35|30	65	32.5	2	7|8|13|13|0|0|0|0|6|7|9|10|0|0|0|0|9|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	4.83	3.28	0		12|10	22	11	1000	BCORL_HUMAN
SARNP_CBF	64397	ZNF106	37|28	65	32.5	2	3|4|4|0|0|0|0|0|11|0|5|18|0|0|0|0|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.89	0.94	0.89	0.94	0.89	1.61	5.16	0.01		9|8	17	8.5	1000	A0A0C4DGM5_HUMAN
SARNP_CBF	6299	SALL1	30|34	64	32	2	0|0|0|0|0|0|0|0|7|0|0|8|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.61	13.91	0		5|7	12	6	1000	SALL1_HUMAN
SARNP_CBF	84811	BUD13	37|27	64	32	2	0|2|4|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.29	18.82	0		11|7	18	9	1000	BUD13_HUMAN
